CMDLINE C:\Users\Usuario\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\python.exe julia_set_memory_profiling.py
MEM 137.753906 1712634260.2256
MEM 137.753906 1712634260.3257
MEM 137.753906 1712634260.4258
MEM 137.753906 1712634260.5260
MEM 137.753906 1712634260.6264
MEM 137.753906 1712634260.7266
MEM 137.753906 1712634260.8267
MEM 137.753906 1712634260.9269
MEM 137.753906 1712634261.0273
MEM 137.753906 1712634261.1278
MEM 137.753906 1712634261.2281
MEM 137.753906 1712634261.3287
MEM 137.753906 1712634261.4289
MEM 137.753906 1712634261.5297
MEM 137.753906 1712634261.6299
MEM 137.753906 1712634261.7300
MEM 137.753906 1712634261.8303
MEM 137.753906 1712634261.9308
MEM 137.753906 1712634262.0309
MEM 137.753906 1712634262.1312
MEM 137.753906 1712634262.2313
MEM 137.753906 1712634262.3315
MEM 137.753906 1712634262.4318
MEM 137.753906 1712634262.5320
MEM 137.753906 1712634262.6325
MEM 137.753906 1712634262.7330
MEM 137.753906 1712634262.8334
MEM 137.753906 1712634262.9337
MEM 137.753906 1712634263.0341
MEM 137.753906 1712634263.1348
MEM 137.753906 1712634263.2352
MEM 137.753906 1712634263.3354
MEM 137.753906 1712634263.4360
MEM 137.753906 1712634263.5363
MEM 137.753906 1712634263.6367
MEM 137.753906 1712634263.7371
MEM 137.753906 1712634263.8376
MEM 137.753906 1712634263.9381
MEM 137.753906 1712634264.0387
MEM 137.753906 1712634264.1389
MEM 137.753906 1712634264.2395
MEM 137.753906 1712634264.3399
MEM 137.753906 1712634264.4405
MEM 137.753906 1712634264.5408
MEM 137.753906 1712634264.6414
MEM 137.753906 1712634264.7419
MEM 137.753906 1712634264.8423
MEM 137.753906 1712634264.9426
MEM 137.753906 1712634265.0428
MEM 137.753906 1712634265.1434
MEM 137.753906 1712634265.2437
MEM 137.753906 1712634265.3441
MEM 137.753906 1712634265.4444
MEM 137.753906 1712634265.5450
MEM 137.753906 1712634265.6452
MEM 137.753906 1712634265.7457
MEM 137.753906 1712634265.8463
MEM 137.753906 1712634265.9468
MEM 137.753906 1712634266.0473
MEM 137.753906 1712634266.1477
MEM 137.753906 1712634266.2480
MEM 137.753906 1712634266.3483
MEM 137.753906 1712634266.4489
MEM 137.753906 1712634266.5492
MEM 137.753906 1712634266.6496
MEM 137.753906 1712634266.7500
MEM 137.753906 1712634266.8506
MEM 137.753906 1712634266.9511
MEM 137.753906 1712634267.0516
MEM 137.753906 1712634267.1518
MEM 137.753906 1712634267.2525
MEM 137.753906 1712634267.3531
MEM 137.753906 1712634267.4537
MEM 137.753906 1712634267.5540
MEM 137.753906 1712634267.6544
MEM 137.753906 1712634267.7550
MEM 137.753906 1712634267.8552
MEM 137.753906 1712634267.9553
MEM 137.753906 1712634268.0558
MEM 137.753906 1712634268.1563
MEM 137.753906 1712634268.2566
MEM 137.753906 1712634268.3569
MEM 137.753906 1712634268.4573
MEM 137.753906 1712634268.5576
MEM 137.753906 1712634268.6579
MEM 137.753906 1712634268.7581
MEM 137.753906 1712634268.8583
MEM 137.753906 1712634268.9587
MEM 137.753906 1712634269.0592
MEM 137.753906 1712634269.1596
MEM 137.753906 1712634269.2599
MEM 137.753906 1712634269.3605
MEM 137.753906 1712634269.4610
MEM 137.753906 1712634269.5615
MEM 137.753906 1712634269.6616
MEM 137.753906 1712634269.7621
MEM 137.753906 1712634269.8627
MEM 137.753906 1712634269.9630
MEM 137.753906 1712634270.0633
MEM 137.753906 1712634270.1637
MEM 137.753906 1712634270.2639
MEM 137.753906 1712634270.3642
MEM 137.753906 1712634270.4645
MEM 137.753906 1712634270.5650
MEM 137.753906 1712634270.6654
MEM 137.753906 1712634270.7660
MEM 137.753906 1712634270.8664
MEM 137.753906 1712634270.9669
MEM 137.753906 1712634271.0674
MEM 137.753906 1712634271.1679
MEM 137.753906 1712634271.2684
MEM 137.753906 1712634271.3687
MEM 137.753906 1712634271.4692
MEM 137.753906 1712634271.5696
MEM 137.753906 1712634271.6701
MEM 137.753906 1712634271.7706
MEM 137.753906 1712634271.8708
MEM 137.753906 1712634271.9711
MEM 137.753906 1712634272.0714
MEM 137.753906 1712634272.1716
MEM 137.753906 1712634272.2722
MEM 137.753906 1712634272.3725
MEM 137.753906 1712634272.4730
MEM 137.753906 1712634272.5735
MEM 137.753906 1712634272.6740
MEM 137.753906 1712634272.7746
MEM 137.753906 1712634272.8751
MEM 137.753906 1712634272.9753
MEM 137.753906 1712634273.0757
MEM 137.753906 1712634273.1762
MEM 137.753906 1712634273.2765
MEM 137.753906 1712634273.3770
MEM 137.753906 1712634273.4773
MEM 137.753906 1712634273.5775
MEM 137.753906 1712634273.6782
MEM 137.753906 1712634273.7787
MEM 137.753906 1712634273.8792
MEM 137.753906 1712634273.9797
MEM 137.753906 1712634274.0802
MEM 137.753906 1712634274.1808
MEM 137.753906 1712634274.2811
MEM 137.753906 1712634274.3816
MEM 137.753906 1712634274.4818
MEM 137.753906 1712634274.5823
MEM 137.753906 1712634274.6826
MEM 137.753906 1712634274.7829
MEM 137.753906 1712634274.8835
MEM 137.753906 1712634274.9839
MEM 137.753906 1712634275.0841
MEM 137.753906 1712634275.1842
MEM 137.753906 1712634275.2848
MEM 137.753906 1712634275.3852
MEM 137.753906 1712634275.4854
MEM 137.753906 1712634275.5855
MEM 137.753906 1712634275.6859
MEM 137.753906 1712634275.7865
MEM 137.753906 1712634275.8870
MEM 137.753906 1712634275.9872
MEM 137.753906 1712634276.0877
MEM 137.753906 1712634276.1880
MEM 137.753906 1712634276.2884
MEM 137.753906 1712634276.3888
MEM 137.753906 1712634276.4894
MEM 137.753906 1712634276.5897
MEM 137.753906 1712634276.6902
MEM 137.753906 1712634276.7904
MEM 137.753906 1712634276.8909
MEM 137.753906 1712634276.9911
MEM 137.753906 1712634277.0915
MEM 137.753906 1712634277.1919
MEM 137.753906 1712634277.2921
MEM 137.753906 1712634277.3926
MEM 137.753906 1712634277.4928
MEM 137.753906 1712634277.5931
MEM 137.753906 1712634277.6933
MEM 137.753906 1712634277.7935
MEM 137.753906 1712634277.8939
MEM 137.753906 1712634277.9940
MEM 137.753906 1712634278.0942
MEM 137.753906 1712634278.1948
MEM 137.753906 1712634278.2952
MEM 137.753906 1712634278.3958
MEM 137.753906 1712634278.4960
MEM 137.753906 1712634278.5961
MEM 137.753906 1712634278.6967
MEM 137.753906 1712634278.7973
MEM 137.753906 1712634278.8975
MEM 137.753906 1712634278.9977
MEM 137.753906 1712634279.0982
MEM 137.753906 1712634279.1988
MEM 137.753906 1712634279.2992
MEM 137.753906 1712634279.3998
MEM 137.753906 1712634279.5001
MEM 137.753906 1712634279.6006
MEM 137.753906 1712634279.7010
MEM 137.753906 1712634279.8015
MEM 137.753906 1712634279.9020
MEM 137.753906 1712634280.0023
MEM 137.753906 1712634280.1025
MEM 137.753906 1712634280.2027
MEM 137.753906 1712634280.3031
MEM 137.753906 1712634280.4035
MEM 137.753906 1712634280.5037
MEM 137.753906 1712634280.6042
MEM 137.753906 1712634280.7044
MEM 137.753906 1712634280.8046
MEM 137.753906 1712634280.9049
MEM 137.753906 1712634281.0055
MEM 137.753906 1712634281.1058
MEM 137.753906 1712634281.2064
MEM 137.753906 1712634281.3068
MEM 137.753906 1712634281.4073
MEM 137.753906 1712634281.5075
MEM 137.753906 1712634281.6078
MEM 137.753906 1712634281.7082
MEM 137.753906 1712634281.8084
MEM 137.753906 1712634281.9090
MEM 137.753906 1712634282.0092
MEM 137.753906 1712634282.1097
MEM 137.753906 1712634282.2098
MEM 137.753906 1712634282.3099
MEM 137.753906 1712634282.4101
MEM 137.753906 1712634282.5103
MEM 137.753906 1712634282.6105
MEM 137.753906 1712634282.7108
MEM 137.753906 1712634282.8112
MEM 137.753906 1712634282.9114
MEM 137.753906 1712634283.0119
MEM 137.753906 1712634283.1123
MEM 137.753906 1712634283.2128
MEM 137.753906 1712634283.3134
MEM 137.753906 1712634283.4135
MEM 137.753906 1712634283.5141
MEM 137.753906 1712634283.6143
MEM 137.753906 1712634283.7148
MEM 137.753906 1712634283.8152
MEM 137.753906 1712634283.9159
MEM 137.753906 1712634284.0165
MEM 137.753906 1712634284.1168
MEM 137.753906 1712634284.2173
MEM 137.816406 1712634284.3179
MEM 137.816406 1712634284.4185
MEM 137.816406 1712634284.5191
MEM 137.816406 1712634284.6196
MEM 137.816406 1712634284.7198
MEM 137.816406 1712634284.8200
MEM 137.816406 1712634284.9202
MEM 137.816406 1712634285.0205
MEM 137.816406 1712634285.1209
MEM 137.816406 1712634285.2212
MEM 137.816406 1712634285.3216
MEM 137.816406 1712634285.4221
MEM 137.816406 1712634285.5223
MEM 137.816406 1712634285.6229
MEM 137.816406 1712634285.7232
MEM 137.816406 1712634285.8236
MEM 137.816406 1712634285.9242
MEM 137.816406 1712634286.0246
MEM 137.816406 1712634286.1248
MEM 137.816406 1712634286.2250
MEM 137.816406 1712634286.3256
MEM 137.816406 1712634286.4260
MEM 137.816406 1712634286.5261
MEM 137.816406 1712634286.6263
MEM 137.816406 1712634286.7265
MEM 137.816406 1712634286.8267
MEM 137.816406 1712634286.9273
MEM 137.816406 1712634287.0276
MEM 137.816406 1712634287.1279
MEM 137.816406 1712634287.2283
MEM 137.816406 1712634287.3286
MEM 137.816406 1712634287.4291
MEM 137.816406 1712634287.5294
MEM 137.816406 1712634287.6298
MEM 137.816406 1712634287.7303
MEM 137.816406 1712634287.8307
MEM 137.816406 1712634287.9312
MEM 137.816406 1712634288.0315
MEM 137.816406 1712634288.1320
MEM 137.816406 1712634288.2321
MEM 137.816406 1712634288.3324
MEM 137.816406 1712634288.4328
MEM 137.816406 1712634288.5332
MEM 137.816406 1712634288.6336
MEM 137.816406 1712634288.7340
MEM 137.816406 1712634288.8343
MEM 137.816406 1712634288.9346
MEM 137.816406 1712634289.0350
MEM 137.816406 1712634289.1355
MEM 137.816406 1712634289.2359
MEM 137.816406 1712634289.3363
MEM 137.816406 1712634289.4367
MEM 137.816406 1712634289.5370
MEM 137.816406 1712634289.6372
MEM 137.816406 1712634289.7376
MEM 137.816406 1712634289.8379
MEM 137.816406 1712634289.9383
MEM 137.816406 1712634290.0389
MEM 137.816406 1712634290.1394
MEM 137.816406 1712634290.2400
MEM 137.816406 1712634290.3403
MEM 137.816406 1712634290.4408
MEM 137.816406 1712634290.5413
MEM 137.816406 1712634290.6418
MEM 137.816406 1712634290.7422
MEM 137.816406 1712634290.8424
MEM 137.816406 1712634290.9425
MEM 137.816406 1712634291.0427
MEM 137.816406 1712634291.1433
MEM 137.816406 1712634291.2435
MEM 137.816406 1712634291.3437
MEM 137.816406 1712634291.4439
MEM 137.816406 1712634291.5441
MEM 137.816406 1712634291.6445
MEM 137.816406 1712634291.7450
MEM 137.816406 1712634291.8456
MEM 137.816406 1712634291.9459
MEM 137.816406 1712634292.0461
MEM 137.816406 1712634292.1463
MEM 137.816406 1712634292.2468
MEM 137.816406 1712634292.3470
MEM 137.816406 1712634292.4476
MEM 137.816406 1712634292.5479
MEM 137.816406 1712634292.6482
MEM 137.816406 1712634292.7486
MEM 137.816406 1712634292.8490
MEM 137.816406 1712634292.9496
MEM 137.816406 1712634293.0499
MEM 137.816406 1712634293.1504
MEM 137.816406 1712634293.2508
MEM 137.816406 1712634293.3514
MEM 137.816406 1712634293.4517
MEM 137.816406 1712634293.5520
MEM 137.816406 1712634293.6525
MEM 137.816406 1712634293.7526
MEM 137.816406 1712634293.8531
MEM 137.816406 1712634293.9537
MEM 137.816406 1712634294.0543
MEM 137.816406 1712634294.1549
MEM 137.816406 1712634294.2554
MEM 137.816406 1712634294.3556
MEM 137.816406 1712634294.4558
MEM 137.816406 1712634294.5560
MEM 137.816406 1712634294.6564
MEM 137.816406 1712634294.7567
MEM 137.816406 1712634294.8571
MEM 137.816406 1712634294.9574
MEM 137.816406 1712634295.0578
MEM 137.816406 1712634295.1584
MEM 137.816406 1712634295.2588
MEM 137.816406 1712634295.3591
MEM 137.816406 1712634295.4594
MEM 137.816406 1712634295.5598
MEM 137.816406 1712634295.6604
MEM 137.816406 1712634295.7606
MEM 137.816406 1712634295.8612
MEM 137.816406 1712634295.9617
MEM 137.816406 1712634296.0618
MEM 137.816406 1712634296.1624
MEM 137.816406 1712634296.2629
MEM 137.816406 1712634296.3634
MEM 137.816406 1712634296.4639
MEM 137.816406 1712634296.5644
MEM 137.816406 1712634296.6647
MEM 137.816406 1712634296.7650
MEM 137.816406 1712634296.8656
MEM 137.816406 1712634296.9659
MEM 137.816406 1712634297.0664
MEM 137.816406 1712634297.1671
MEM 137.816406 1712634297.2675
MEM 137.816406 1712634297.3678
MEM 137.816406 1712634297.4683
MEM 137.816406 1712634297.5689
MEM 137.816406 1712634297.6691
MEM 137.816406 1712634297.7696
MEM 137.816406 1712634297.8699
MEM 137.816406 1712634297.9704
MEM 137.816406 1712634298.0708
MEM 137.816406 1712634298.1710
MEM 137.816406 1712634298.2716
MEM 137.816406 1712634298.3719
MEM 137.816406 1712634298.4721
MEM 137.816406 1712634298.5723
MEM 137.816406 1712634298.6728
MEM 137.816406 1712634298.7731
MEM 137.816406 1712634298.8735
MEM 137.816406 1712634298.9737
MEM 137.816406 1712634299.0742
MEM 137.816406 1712634299.1748
MEM 137.816406 1712634299.2751
MEM 137.816406 1712634299.3755
MEM 137.816406 1712634299.4761
MEM 137.816406 1712634299.5762
MEM 137.816406 1712634299.6765
MEM 137.816406 1712634299.7768
MEM 137.816406 1712634299.8772
MEM 137.816406 1712634299.9778
MEM 137.816406 1712634300.0779
MEM 137.816406 1712634300.1784
MEM 137.816406 1712634300.2789
MEM 137.816406 1712634300.3790
MEM 137.816406 1712634300.4792
MEM 137.816406 1712634300.5795
MEM 137.816406 1712634300.6799
MEM 137.816406 1712634300.7804
MEM 137.816406 1712634300.8807
MEM 137.816406 1712634300.9810
MEM 137.816406 1712634301.0824
MEM 137.816406 1712634301.1830
MEM 137.816406 1712634301.2836
MEM 137.816406 1712634301.3838
MEM 137.816406 1712634301.4840
MEM 137.816406 1712634301.5843
MEM 137.816406 1712634301.6847
MEM 137.816406 1712634301.7852
MEM 137.816406 1712634301.8853
MEM 137.816406 1712634301.9856
MEM 137.816406 1712634302.0860
MEM 137.816406 1712634302.1862
MEM 137.816406 1712634302.2863
MEM 137.816406 1712634302.3865
MEM 137.816406 1712634302.4870
MEM 137.816406 1712634302.5875
MEM 137.816406 1712634302.6879
MEM 137.816406 1712634302.7881
MEM 137.816406 1712634302.8885
MEM 137.816406 1712634302.9889
MEM 137.816406 1712634303.0893
MEM 137.816406 1712634303.1899
MEM 137.816406 1712634303.2903
MEM 137.816406 1712634303.3908
MEM 137.816406 1712634303.4911
MEM 137.816406 1712634303.5913
MEM 137.816406 1712634303.6918
MEM 137.816406 1712634303.7923
MEM 137.816406 1712634303.8925
MEM 137.816406 1712634303.9928
MEM 137.816406 1712634304.0932
MEM 137.816406 1712634304.1936
MEM 137.816406 1712634304.2941
MEM 137.816406 1712634304.3946
MEM 137.816406 1712634304.4948
MEM 137.816406 1712634304.5953
MEM 137.816406 1712634304.6954
MEM 137.816406 1712634304.7958
MEM 137.816406 1712634304.8961
MEM 137.816406 1712634304.9964
MEM 137.816406 1712634305.0967
MEM 137.816406 1712634305.1969
MEM 137.816406 1712634305.2970
MEM 137.816406 1712634305.3973
MEM 137.816406 1712634305.4976
MEM 137.816406 1712634305.5979
MEM 137.816406 1712634305.6988
MEM 137.816406 1712634305.7989
MEM 137.816406 1712634305.8993
MEM 137.816406 1712634305.9995
MEM 137.816406 1712634306.1001
MEM 137.816406 1712634306.2003
MEM 137.816406 1712634306.3005
MEM 137.816406 1712634306.4011
MEM 137.816406 1712634306.5017
MEM 137.816406 1712634306.6021
MEM 137.816406 1712634306.7022
MEM 137.816406 1712634306.8024
MEM 137.816406 1712634306.9027
MEM 137.816406 1712634307.0033
MEM 137.816406 1712634307.1049
MEM 137.816406 1712634307.2053
MEM 137.816406 1712634307.3056
MEM 137.816406 1712634307.4062
MEM 137.816406 1712634307.5065
MEM 137.816406 1712634307.6068
MEM 137.816406 1712634307.7071
MEM 137.816406 1712634307.8077
MEM 137.816406 1712634307.9081
MEM 137.816406 1712634308.0086
MEM 137.816406 1712634308.1091
MEM 137.816406 1712634308.2096
MEM 137.816406 1712634308.3097
MEM 137.816406 1712634308.4098
MEM 137.816406 1712634308.5100
MEM 137.816406 1712634308.6105
MEM 137.816406 1712634308.7110
MEM 137.816406 1712634308.8112
MEM 137.816406 1712634308.9116
MEM 137.816406 1712634309.0119
MEM 137.816406 1712634309.1125
MEM 137.816406 1712634309.2132
MEM 137.816406 1712634309.3137
MEM 137.816406 1712634309.4141
MEM 137.816406 1712634309.5146
MEM 137.816406 1712634309.6150
MEM 137.816406 1712634309.7155
MEM 137.816406 1712634309.8156
MEM 137.816406 1712634309.9161
MEM 137.816406 1712634310.0163
MEM 137.816406 1712634310.1168
MEM 137.816406 1712634310.2175
MEM 137.816406 1712634310.3178
MEM 137.816406 1712634310.4181
MEM 137.816406 1712634310.5183
MEM 137.816406 1712634310.6186
MEM 137.816406 1712634310.7192
MEM 137.816406 1712634310.8197
MEM 137.816406 1712634310.9201
MEM 137.816406 1712634311.0205
MEM 137.816406 1712634311.1209
MEM 137.816406 1712634311.2215
MEM 137.816406 1712634311.3219
MEM 137.816406 1712634311.4224
MEM 137.816406 1712634311.5226
MEM 137.816406 1712634311.6229
MEM 137.816406 1712634311.7231
MEM 137.816406 1712634311.8233
MEM 137.816406 1712634311.9238
MEM 137.816406 1712634312.0241
MEM 137.816406 1712634312.1243
MEM 137.816406 1712634312.2247
MEM 137.816406 1712634312.3252
MEM 137.816406 1712634312.4258
MEM 137.816406 1712634312.5259
MEM 137.816406 1712634312.6264
MEM 137.816406 1712634312.7269
MEM 137.816406 1712634312.8273
MEM 137.816406 1712634312.9278
MEM 137.816406 1712634313.0281
MEM 137.816406 1712634313.1286
MEM 137.816406 1712634313.2288
MEM 137.816406 1712634313.3291
MEM 137.816406 1712634313.4297
MEM 137.816406 1712634313.5299
MEM 137.816406 1712634313.6304
MEM 137.816406 1712634313.7310
MEM 137.816406 1712634313.8316
MEM 137.816406 1712634313.9320
MEM 137.816406 1712634314.0322
MEM 137.816406 1712634314.1325
MEM 137.816406 1712634314.2327
MEM 137.816406 1712634314.3332
MEM 137.816406 1712634314.4336
MEM 137.816406 1712634314.5337
MEM 137.816406 1712634314.6340
MEM 137.816406 1712634314.7344
MEM 137.816406 1712634314.8347
MEM 137.816406 1712634314.9351
MEM 137.816406 1712634315.0356
MEM 137.816406 1712634315.1360
MEM 137.816406 1712634315.2366
MEM 137.816406 1712634315.3370
MEM 137.816406 1712634315.4372
MEM 137.816406 1712634315.5374
MEM 137.816406 1712634315.6377
MEM 137.816406 1712634315.7382
MEM 137.816406 1712634315.8386
MEM 137.816406 1712634315.9392
MEM 137.816406 1712634316.0398
MEM 137.816406 1712634316.1401
MEM 137.816406 1712634316.2404
MEM 137.816406 1712634316.3409
MEM 137.816406 1712634316.4412
MEM 137.816406 1712634316.5415
MEM 137.816406 1712634316.6417
MEM 137.816406 1712634316.7423
MEM 137.816406 1712634316.8426
MEM 137.816406 1712634316.9431
MEM 137.816406 1712634317.0436
MEM 137.816406 1712634317.1437
MEM 137.816406 1712634317.2442
MEM 137.816406 1712634317.3444
MEM 137.816406 1712634317.4447
MEM 137.816406 1712634317.5449
MEM 137.816406 1712634317.6456
MEM 137.816406 1712634317.7462
MEM 137.816406 1712634317.8467
MEM 137.816406 1712634317.9469
MEM 137.816406 1712634318.0475
MEM 137.816406 1712634318.1479
MEM 137.816406 1712634318.2483
MEM 137.816406 1712634318.3489
MEM 137.816406 1712634318.4494
MEM 137.878906 1712634318.5500
MEM 137.878906 1712634318.6504
MEM 137.878906 1712634318.7510
MEM 137.878906 1712634318.8514
MEM 137.878906 1712634318.9516
MEM 137.878906 1712634319.0518
MEM 137.878906 1712634319.1522
MEM 137.878906 1712634319.2524
