CMDLINE C:\Users\drako\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\python.exe julia_set_memory_profiling.py
MEM 136.011719 1712986380.2426
MEM 136.011719 1712986380.3429
MEM 136.011719 1712986380.4432
MEM 136.011719 1712986380.5436
MEM 136.011719 1712986380.6439
MEM 136.011719 1712986380.7445
MEM 136.011719 1712986380.8448
MEM 136.011719 1712986380.9453
MEM 136.011719 1712986381.0455
MEM 136.011719 1712986381.1461
MEM 136.011719 1712986381.2466
MEM 136.011719 1712986381.3471
MEM 136.011719 1712986381.4478
MEM 136.011719 1712986381.5481
MEM 136.011719 1712986381.6486
MEM 136.011719 1712986381.7493
MEM 136.011719 1712986381.8500
MEM 136.011719 1712986381.9507
MEM 136.011719 1712986382.0512
MEM 136.011719 1712986382.1515
MEM 136.011719 1712986382.2524
MEM 136.011719 1712986382.3527
MEM 136.011719 1712986382.4531
MEM 136.011719 1712986382.5539
MEM 136.011719 1712986382.6543
MEM 136.011719 1712986382.7550
MEM 136.011719 1712986382.8556
MEM 136.011719 1712986382.9563
MEM 136.011719 1712986383.0567
MEM 136.011719 1712986383.1573
MEM 136.011719 1712986383.2578
MEM 136.011719 1712986383.3584
MEM 136.011719 1712986383.4588
MEM 136.011719 1712986383.5595
MEM 136.011719 1712986383.6599
MEM 136.011719 1712986383.7604
MEM 136.011719 1712986383.8611
MEM 136.011719 1712986383.9617
MEM 136.011719 1712986384.0625
MEM 136.011719 1712986384.1630
MEM 136.011719 1712986384.2635
MEM 136.011719 1712986384.3645
MEM 136.011719 1712986384.4649
MEM 136.011719 1712986384.5655
MEM 136.011719 1712986384.6661
MEM 136.011719 1712986384.7669
MEM 136.011719 1712986384.8678
MEM 136.011719 1712986384.9686
MEM 136.011719 1712986385.0692
MEM 136.011719 1712986385.1698
MEM 136.011719 1712986385.2704
MEM 136.011719 1712986385.3709
MEM 136.011719 1712986385.4715
MEM 136.011719 1712986385.5720
MEM 136.011719 1712986385.6725
MEM 136.011719 1712986385.7731
MEM 136.011719 1712986385.8734
MEM 136.011719 1712986385.9739
MEM 136.011719 1712986386.0743
MEM 136.011719 1712986386.1749
MEM 136.011719 1712986386.2757
MEM 136.011719 1712986386.3762
MEM 136.011719 1712986386.4767
MEM 136.011719 1712986386.5772
MEM 136.011719 1712986386.6777
MEM 136.011719 1712986386.7783
MEM 136.011719 1712986386.8789
MEM 136.011719 1712986386.9795
MEM 136.011719 1712986387.0800
MEM 136.011719 1712986387.1804
MEM 136.011719 1712986387.2808
MEM 136.011719 1712986387.3813
MEM 136.011719 1712986387.4818
MEM 136.011719 1712986387.5820
MEM 136.011719 1712986387.6824
MEM 136.011719 1712986387.7830
MEM 136.011719 1712986387.8835
MEM 136.011719 1712986387.9840
MEM 136.011719 1712986388.0849
MEM 136.011719 1712986388.1852
MEM 136.011719 1712986388.2857
MEM 136.011719 1712986388.3861
MEM 136.011719 1712986388.4868
MEM 136.011719 1712986388.5877
MEM 136.011719 1712986388.6886
MEM 136.011719 1712986388.7894
MEM 136.011719 1712986388.8902
MEM 136.011719 1712986388.9905
MEM 136.011719 1712986389.0913
MEM 136.011719 1712986389.1916
MEM 136.011719 1712986389.2924
MEM 136.011719 1712986389.3930
MEM 136.011719 1712986389.4936
MEM 136.011719 1712986389.5945
MEM 136.011719 1712986389.6951
MEM 136.011719 1712986389.7956
MEM 136.011719 1712986389.8961
MEM 136.011719 1712986389.9969
MEM 136.011719 1712986390.0976
MEM 136.011719 1712986390.1980
MEM 136.011719 1712986390.2986
MEM 136.011719 1712986390.3993
MEM 136.011719 1712986390.4996
MEM 136.011719 1712986390.6002
MEM 136.011719 1712986390.7007
MEM 136.011719 1712986390.8015
MEM 136.011719 1712986390.9018
MEM 136.011719 1712986391.0024
MEM 136.011719 1712986391.1028
MEM 136.011719 1712986391.2036
MEM 136.011719 1712986391.3041
MEM 136.011719 1712986391.4047
MEM 136.011719 1712986391.5057
MEM 136.011719 1712986391.6063
MEM 136.011719 1712986391.7068
MEM 136.011719 1712986391.8076
MEM 136.011719 1712986391.9081
MEM 136.011719 1712986392.0087
MEM 136.011719 1712986392.1094
MEM 136.011719 1712986392.2101
MEM 136.011719 1712986392.3105
MEM 136.011719 1712986392.4111
MEM 136.011719 1712986392.5117
MEM 136.011719 1712986392.6122
MEM 136.011719 1712986392.7129
MEM 136.011719 1712986392.8135
MEM 136.011719 1712986392.9142
MEM 136.011719 1712986393.0146
MEM 136.011719 1712986393.1151
MEM 136.011719 1712986393.2156
MEM 136.011719 1712986393.3164
MEM 136.011719 1712986393.4171
MEM 136.011719 1712986393.5175
MEM 136.011719 1712986393.6180
MEM 136.011719 1712986393.7183
MEM 136.011719 1712986393.8186
MEM 136.011719 1712986393.9191
MEM 136.011719 1712986394.0198
MEM 136.011719 1712986394.1206
MEM 136.011719 1712986394.2213
MEM 136.011719 1712986394.3220
MEM 136.011719 1712986394.4228
MEM 136.011719 1712986394.5233
MEM 136.011719 1712986394.6239
MEM 136.011719 1712986394.7246
MEM 136.011719 1712986394.8253
MEM 136.011719 1712986394.9259
MEM 136.011719 1712986395.0263
MEM 136.011719 1712986395.1271
MEM 136.011719 1712986395.2277
MEM 136.011719 1712986395.3280
MEM 136.011719 1712986395.4285
MEM 136.011719 1712986395.5291
MEM 136.011719 1712986395.6297
MEM 136.011719 1712986395.7303
MEM 136.011719 1712986395.8309
MEM 136.011719 1712986395.9315
MEM 136.011719 1712986396.0321
MEM 136.011719 1712986396.1324
MEM 136.011719 1712986396.2327
MEM 136.011719 1712986396.3331
MEM 136.011719 1712986396.4339
MEM 136.011719 1712986396.5346
MEM 136.011719 1712986396.6349
MEM 136.011719 1712986396.7353
MEM 136.011719 1712986396.8360
MEM 136.011719 1712986396.9365
MEM 136.011719 1712986397.0407
MEM 136.011719 1712986397.1411
MEM 136.011719 1712986397.2415
MEM 136.011719 1712986397.3422
MEM 136.011719 1712986397.4425
MEM 136.011719 1712986397.5428
MEM 136.011719 1712986397.6433
MEM 136.011719 1712986397.7440
MEM 136.011719 1712986397.8446
MEM 136.011719 1712986397.9450
MEM 136.011719 1712986398.0453
MEM 136.011719 1712986398.1458
MEM 136.011719 1712986398.2461
MEM 136.011719 1712986398.3469
MEM 136.011719 1712986398.4474
MEM 136.011719 1712986398.5478
MEM 136.011719 1712986398.6484
MEM 136.011719 1712986398.7490
MEM 136.011719 1712986398.8493
MEM 136.011719 1712986398.9500
MEM 136.011719 1712986399.0505
MEM 136.011719 1712986399.1511
MEM 136.011719 1712986399.2516
MEM 136.011719 1712986399.3521
MEM 136.011719 1712986399.4528
MEM 136.011719 1712986399.5535
MEM 136.011719 1712986399.6540
MEM 136.011719 1712986399.7546
MEM 136.011719 1712986399.8551
MEM 136.011719 1712986399.9556
MEM 136.011719 1712986400.0563
MEM 136.011719 1712986400.1568
MEM 136.011719 1712986400.2571
MEM 136.011719 1712986400.3575
MEM 136.011719 1712986400.4579
MEM 136.011719 1712986400.5585
MEM 136.011719 1712986400.6590
MEM 136.011719 1712986400.7595
MEM 136.011719 1712986400.8603
MEM 136.011719 1712986400.9606
MEM 136.011719 1712986401.0613
MEM 136.011719 1712986401.1616
MEM 136.011719 1712986401.2623
MEM 136.011719 1712986401.3627
MEM 136.011719 1712986401.4632
MEM 136.011719 1712986401.5635
MEM 136.011719 1712986401.6643
MEM 136.011719 1712986401.7648
MEM 136.011719 1712986401.8653
MEM 136.011719 1712986401.9656
MEM 136.011719 1712986402.0661
MEM 136.011719 1712986402.1665
MEM 136.011719 1712986402.2671
MEM 136.011719 1712986402.3673
MEM 136.011719 1712986402.4677
MEM 136.011719 1712986402.5684
MEM 136.011719 1712986402.6689
MEM 136.011719 1712986402.7693
MEM 136.011719 1712986402.8695
MEM 136.011719 1712986402.9700
MEM 136.011719 1712986403.0708
MEM 136.011719 1712986403.1715
MEM 136.011719 1712986403.2721
MEM 136.011719 1712986403.3730
MEM 136.011719 1712986403.4734
MEM 136.011719 1712986403.5740
MEM 136.011719 1712986403.6748
MEM 136.011719 1712986403.7753
MEM 136.011719 1712986403.8759
MEM 136.011719 1712986403.9763
MEM 136.011719 1712986404.0766
MEM 136.011719 1712986404.1770
MEM 136.011719 1712986404.2775
MEM 136.011719 1712986404.3778
MEM 136.011719 1712986404.4784
MEM 136.011719 1712986404.5787
MEM 136.011719 1712986404.6793
MEM 136.011719 1712986404.7796
MEM 136.011719 1712986404.8803
MEM 136.011719 1712986404.9808
MEM 136.011719 1712986405.0816
MEM 136.011719 1712986405.1820
MEM 136.011719 1712986405.2824
MEM 136.011719 1712986405.3832
MEM 136.011719 1712986405.4834
MEM 136.011719 1712986405.5836
MEM 136.011719 1712986405.6842
MEM 136.011719 1712986405.7848
MEM 136.011719 1712986405.8855
MEM 136.011719 1712986405.9860
MEM 136.011719 1712986406.0868
MEM 136.011719 1712986406.1874
MEM 136.011719 1712986406.2877
MEM 136.011719 1712986406.3882
MEM 136.011719 1712986406.4887
MEM 136.011719 1712986406.5895
MEM 136.011719 1712986406.6904
MEM 136.011719 1712986406.7908
MEM 136.011719 1712986406.8910
MEM 136.011719 1712986406.9913
MEM 136.011719 1712986407.0922
MEM 136.011719 1712986407.1928
MEM 136.011719 1712986407.2935
MEM 136.011719 1712986407.3942
MEM 136.011719 1712986407.4950
MEM 136.011719 1712986407.5955
MEM 136.011719 1712986407.6962
MEM 136.011719 1712986407.7969
MEM 136.011719 1712986407.8973
MEM 136.011719 1712986407.9981
MEM 136.011719 1712986408.0986
MEM 136.011719 1712986408.1990
MEM 136.011719 1712986408.2995
MEM 136.011719 1712986408.4000
MEM 136.011719 1712986408.5008
MEM 136.011719 1712986408.6014
MEM 136.011719 1712986408.7021
MEM 136.011719 1712986408.8026
MEM 136.011719 1712986408.9033
MEM 136.011719 1712986409.0036
MEM 136.011719 1712986409.1046
MEM 136.011719 1712986409.2049
MEM 136.011719 1712986409.3052
MEM 136.011719 1712986409.4057
MEM 136.011719 1712986409.5061
MEM 136.011719 1712986409.6066
MEM 136.011719 1712986409.7071
MEM 136.011719 1712986409.8074
MEM 136.011719 1712986409.9083
MEM 136.011719 1712986410.0092
MEM 136.011719 1712986410.1099
MEM 136.011719 1712986410.2104
MEM 136.011719 1712986410.3111
MEM 136.011719 1712986410.4115
MEM 136.074219 1712986410.5119
MEM 136.074219 1712986410.6124
MEM 136.074219 1712986410.7129
MEM 136.074219 1712986410.8136
MEM 136.074219 1712986410.9142
MEM 136.074219 1712986411.0149
MEM 136.074219 1712986411.1153
MEM 136.074219 1712986411.2156
MEM 136.074219 1712986411.3162
MEM 136.074219 1712986411.4169
MEM 136.074219 1712986411.5172
MEM 136.074219 1712986411.6178
MEM 136.074219 1712986411.7183
MEM 136.074219 1712986411.8186
MEM 136.074219 1712986411.9190
MEM 136.074219 1712986412.0193
MEM 136.074219 1712986412.1200
MEM 136.074219 1712986412.2204
MEM 136.074219 1712986412.3210
MEM 136.074219 1712986412.4217
MEM 136.074219 1712986412.5225
MEM 136.074219 1712986412.6228
MEM 136.074219 1712986412.7236
MEM 136.074219 1712986412.8240
MEM 136.074219 1712986412.9247
MEM 136.074219 1712986413.0255
MEM 136.074219 1712986413.1262
MEM 136.074219 1712986413.2269
MEM 136.074219 1712986413.3273
MEM 136.074219 1712986413.4279
MEM 136.074219 1712986413.5282
MEM 136.074219 1712986413.6287
MEM 136.074219 1712986413.7293
MEM 136.074219 1712986413.8296
MEM 136.074219 1712986413.9304
MEM 136.074219 1712986414.0312
MEM 136.074219 1712986414.1317
MEM 136.074219 1712986414.2322
MEM 136.074219 1712986414.3328
MEM 136.074219 1712986414.4333
MEM 136.074219 1712986414.5339
MEM 136.074219 1712986414.6344
MEM 136.074219 1712986414.7348
MEM 136.074219 1712986414.8353
MEM 136.074219 1712986414.9355
MEM 136.074219 1712986415.0359
MEM 136.074219 1712986415.1369
MEM 136.074219 1712986415.2376
MEM 136.074219 1712986415.3381
MEM 136.074219 1712986415.4387
MEM 136.074219 1712986415.5396
MEM 136.074219 1712986415.6400
MEM 136.074219 1712986415.7405
MEM 136.074219 1712986415.8409
MEM 136.074219 1712986415.9414
MEM 136.074219 1712986416.0420
MEM 136.074219 1712986416.1425
MEM 136.074219 1712986416.2429
MEM 136.074219 1712986416.3434
MEM 136.074219 1712986416.4439
MEM 136.074219 1712986416.5443
MEM 136.074219 1712986416.6448
MEM 136.074219 1712986416.7451
MEM 136.074219 1712986416.8457
MEM 136.074219 1712986416.9461
MEM 136.074219 1712986417.0466
MEM 136.074219 1712986417.1479
MEM 136.074219 1712986417.2486
MEM 136.074219 1712986417.3491
MEM 136.074219 1712986417.4495
MEM 136.074219 1712986417.5500
MEM 136.074219 1712986417.6505
MEM 136.074219 1712986417.7513
MEM 136.074219 1712986417.8517
MEM 136.074219 1712986417.9523
MEM 136.074219 1712986418.0531
MEM 136.074219 1712986418.1536
MEM 136.074219 1712986418.2542
MEM 136.074219 1712986418.3549
MEM 136.074219 1712986418.4557
MEM 136.074219 1712986418.5561
MEM 136.074219 1712986418.6569
MEM 136.074219 1712986418.7571
MEM 136.074219 1712986418.8580
MEM 136.074219 1712986418.9582
MEM 136.074219 1712986419.0586
MEM 136.074219 1712986419.1593
MEM 136.074219 1712986419.2596
MEM 136.074219 1712986419.3603
MEM 136.074219 1712986419.4605
MEM 136.074219 1712986419.5612
MEM 136.074219 1712986419.6617
MEM 136.074219 1712986419.7622
MEM 136.074219 1712986419.8628
MEM 136.074219 1712986419.9632
MEM 136.074219 1712986420.0640
MEM 136.074219 1712986420.1647
MEM 136.074219 1712986420.2657
MEM 136.074219 1712986420.3660
MEM 136.074219 1712986420.4665
MEM 136.074219 1712986420.5671
MEM 136.074219 1712986420.6677
MEM 136.074219 1712986420.7681
MEM 136.074219 1712986420.8684
MEM 136.074219 1712986420.9690
MEM 136.074219 1712986421.0696
MEM 136.074219 1712986421.1700
MEM 136.074219 1712986421.2706
MEM 136.074219 1712986421.3709
MEM 136.074219 1712986421.4714
MEM 136.074219 1712986421.5719
MEM 136.074219 1712986421.6726
MEM 136.074219 1712986421.7731
MEM 136.074219 1712986421.8738
MEM 136.074219 1712986421.9743
MEM 136.074219 1712986422.0747
MEM 136.074219 1712986422.1751
MEM 136.074219 1712986422.2759
MEM 136.074219 1712986422.3764
MEM 136.074219 1712986422.4771
MEM 136.074219 1712986422.5777
MEM 136.074219 1712986422.6783
MEM 136.074219 1712986422.7786
MEM 136.074219 1712986422.8789
MEM 136.074219 1712986422.9797
MEM 136.074219 1712986423.0803
MEM 136.074219 1712986423.1807
MEM 136.074219 1712986423.2815
MEM 136.074219 1712986423.3820
MEM 136.074219 1712986423.4823
MEM 136.074219 1712986423.5825
MEM 136.074219 1712986423.6830
MEM 136.074219 1712986423.7834
MEM 136.074219 1712986423.8841
MEM 136.074219 1712986423.9848
MEM 136.074219 1712986424.0850
MEM 136.074219 1712986424.1854
MEM 136.074219 1712986424.2860
MEM 136.074219 1712986424.3867
MEM 136.074219 1712986424.4872
MEM 136.074219 1712986424.5877
MEM 136.074219 1712986424.6882
MEM 136.074219 1712986424.7887
MEM 136.074219 1712986424.8890
MEM 136.074219 1712986424.9895
MEM 136.074219 1712986425.0900
MEM 136.074219 1712986425.1906
MEM 136.074219 1712986425.2909
MEM 136.074219 1712986425.3916
MEM 136.074219 1712986425.4922
MEM 136.074219 1712986425.5927
MEM 136.074219 1712986425.6932
MEM 136.074219 1712986425.7938
MEM 136.074219 1712986425.8944
MEM 136.074219 1712986425.9950
MEM 136.074219 1712986426.0954
MEM 136.074219 1712986426.1957
MEM 136.074219 1712986426.2963
MEM 136.074219 1712986426.3971
MEM 136.074219 1712986426.4978
MEM 136.074219 1712986426.5986
MEM 136.074219 1712986426.6993
MEM 136.074219 1712986426.7999
MEM 136.074219 1712986426.9005
MEM 136.074219 1712986427.0012
MEM 136.074219 1712986427.1014
MEM 136.074219 1712986427.2019
MEM 136.074219 1712986427.3023
MEM 136.074219 1712986427.4028
MEM 136.074219 1712986427.5033
MEM 136.074219 1712986427.6042
MEM 136.074219 1712986427.7049
MEM 136.074219 1712986427.8052
MEM 136.074219 1712986427.9059
MEM 136.074219 1712986428.0062
MEM 136.074219 1712986428.1067
MEM 136.074219 1712986428.2074
MEM 136.074219 1712986428.3082
MEM 136.074219 1712986428.4087
MEM 136.074219 1712986428.5091
MEM 136.074219 1712986428.6095
MEM 136.074219 1712986428.7098
MEM 136.074219 1712986428.8103
MEM 136.074219 1712986428.9108
MEM 136.074219 1712986429.0112
MEM 136.074219 1712986429.1119
MEM 136.074219 1712986429.2124
MEM 136.074219 1712986429.3128
MEM 136.074219 1712986429.4135
MEM 136.074219 1712986429.5140
MEM 136.074219 1712986429.6147
MEM 136.074219 1712986429.7154
MEM 136.074219 1712986429.8161
MEM 136.074219 1712986429.9168
MEM 136.074219 1712986430.0173
MEM 136.074219 1712986430.1179
MEM 136.074219 1712986430.2183
MEM 136.074219 1712986430.3190
MEM 136.074219 1712986430.4198
MEM 136.074219 1712986430.5205
MEM 136.074219 1712986430.6209
MEM 136.074219 1712986430.7217
MEM 136.074219 1712986430.8225
MEM 136.074219 1712986430.9231
MEM 136.074219 1712986431.0237
MEM 136.074219 1712986431.1241
MEM 136.074219 1712986431.2250
MEM 136.074219 1712986431.3254
MEM 136.074219 1712986431.4260
MEM 136.074219 1712986431.5267
MEM 136.074219 1712986431.6273
MEM 136.074219 1712986431.7280
MEM 136.074219 1712986431.8288
MEM 136.074219 1712986431.9292
MEM 136.074219 1712986432.0302
MEM 136.074219 1712986432.1309
MEM 136.074219 1712986432.2316
MEM 136.074219 1712986432.3320
MEM 136.074219 1712986432.4326
MEM 136.074219 1712986432.5334
MEM 136.074219 1712986432.6339
MEM 136.074219 1712986432.7345
MEM 136.074219 1712986432.8353
MEM 136.074219 1712986432.9360
MEM 136.074219 1712986433.0364
MEM 136.074219 1712986433.1369
MEM 136.074219 1712986433.2374
MEM 136.074219 1712986433.3380
MEM 136.074219 1712986433.4384
MEM 136.074219 1712986433.5388
MEM 136.074219 1712986433.6393
MEM 136.074219 1712986433.7399
MEM 136.074219 1712986433.8407
MEM 136.074219 1712986433.9410
MEM 136.074219 1712986434.0418
MEM 136.074219 1712986434.1425
MEM 136.074219 1712986434.2432
MEM 136.074219 1712986434.3433
MEM 136.074219 1712986434.4438
MEM 136.074219 1712986434.5440
MEM 136.074219 1712986434.6444
MEM 136.074219 1712986434.7452
MEM 136.074219 1712986434.8454
MEM 136.074219 1712986434.9459
MEM 136.074219 1712986435.0467
MEM 136.074219 1712986435.1474
MEM 136.074219 1712986435.2478
MEM 136.074219 1712986435.3481
MEM 136.074219 1712986435.4485
MEM 136.074219 1712986435.5492
MEM 136.074219 1712986435.6500
MEM 136.074219 1712986435.7505
MEM 136.074219 1712986435.8512
MEM 136.074219 1712986435.9516
MEM 136.074219 1712986436.0520
MEM 136.074219 1712986436.1526
MEM 136.074219 1712986436.2531
MEM 136.074219 1712986436.3537
MEM 136.074219 1712986436.4545
MEM 136.074219 1712986436.5552
MEM 136.074219 1712986436.6556
MEM 136.074219 1712986436.7561
MEM 136.074219 1712986436.8566
MEM 136.074219 1712986436.9569
MEM 136.074219 1712986437.0571
MEM 136.074219 1712986437.1577
MEM 136.074219 1712986437.2585
MEM 136.074219 1712986437.3592
MEM 136.074219 1712986437.4596
MEM 136.074219 1712986437.5601
MEM 136.074219 1712986437.6605
MEM 136.074219 1712986437.7612
MEM 136.074219 1712986437.8618
MEM 136.074219 1712986437.9621
MEM 136.074219 1712986438.0627
MEM 136.074219 1712986438.1633
MEM 136.074219 1712986438.2641
MEM 136.074219 1712986438.3649
MEM 136.074219 1712986438.4655
MEM 136.074219 1712986438.5660
MEM 136.074219 1712986438.6662
MEM 136.074219 1712986438.7667
MEM 136.074219 1712986438.8671
MEM 136.074219 1712986438.9676
MEM 136.074219 1712986439.0683
MEM 136.074219 1712986439.1688
MEM 136.074219 1712986439.2692
MEM 136.074219 1712986439.3694
